frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers,udp.udp.srcport_tree,udp.udp.dstport_tree
210,"Nov 14, 2025 22:29:53.668180000 +06","Nov 14, 2025 16:29:53.668180000 UTC",1763137793.668180000,0.000000000,3.143047000,3.143047000,215.186257000,211,105,105,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",85,0x129b,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xa60a,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,49085,53,53,65,0x8088,2,28,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",1f:65:01:00:00:01:00:00:00:00:00:00:11:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:11:67:69:74:68:75:62:75:73:65:72:63:6f:6e:74:65:6e:74:03:63:6f:6d:00:00:01:00:01,0x1f65,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'copilot-telemetry.githubusercontent.com: type A, class IN': {'dns.qry.name': 'copilot-telemetry.githubusercontent.com', 'dns.qry.name.len': '39', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:53.668193000 +06","Nov 14, 2025 16:29:53.668193000 UTC",1763137793.668193000,0.000000000,0.000013000,0.000013000,215.186270000,212,105,105,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",85,0x129c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xa609,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,49085,53,53,65,0xea89,2,28,"{'udp.time_relative': '0.000013000', 'udp.time_delta': '0.000013000'}",9a:63:01:00:00:01:00:00:00:00:00:00:11:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:11:67:69:74:68:75:62:75:73:65:72:63:6f:6e:74:65:6e:74:03:63:6f:6d:00:00:1c:00:01,0x9a63,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'copilot-telemetry.githubusercontent.com: type AAAA, class IN': {'dns.qry.name': 'copilot-telemetry.githubusercontent.com', 'dns.qry.name.len': '39', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:53.674230000 +06","Nov 14, 2025 16:29:53.674230000 UTC",1763137793.674230000,0.000000000,0.006037000,0.006037000,215.192307000,213,201,201,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,3b:d1,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",181,0x9d56,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x1aef,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,49085,49085,161,0x02e6,2,28,"{'udp.time_relative': '0.006050000', 'udp.time_delta': '0.006037000'}",1f:65:81:80:00:01:00:03:00:00:00:00:11:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:11:67:69:74:68:75:62:75:73:65:72:63:6f:6e:74:65:6e:74:03:63:6f:6d:00:00:01:00:01:c0:0c:00:05:00:01:00:00:08:1f:00:1c:19:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:2d:73:65:72:76:69:63:65:c0:1e:c0:45:00:05:00:01:00:00:03:84:00:1c:12:67:6c:62:2d:64:62:35:32:63:32:63:66:38:62:65:35:34:34:06:67:69:74:68:75:62:c0:30:c0:6d:00:01:00:01:00:00:00:bd:00:04:8c:52:70:15,0x1f65,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,3,0,0,"{'copilot-telemetry.githubusercontent.com: type A, class IN': {'dns.qry.name': 'copilot-telemetry.githubusercontent.com', 'dns.qry.name.len': '39', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'copilot-telemetry.githubusercontent.com: type CNAME, class IN, cname copilot-telemetry-service.githubusercontent.com': {'dns.resp.name': 'copilot-telemetry.githubusercontent.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '2079', 'dns.resp.len': '28', 'dns.cname': 'copilot-telemetry-service.githubusercontent.com'}, 'copilot-telemetry-service.githubusercontent.com: type CNAME, class IN, cname glb-db52c2cf8be544.github.com': {'dns.resp.name': 'copilot-telemetry-service.githubusercontent.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '900', 'dns.resp.len': '28', 'dns.cname': 'glb-db52c2cf8be544.github.com'}, 'glb-db52c2cf8be544.github.com: type A, class IN, addr 140.82.112.21': {'dns.resp.name': 'glb-db52c2cf8be544.github.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '189', 'dns.resp.len': '4', 'dns.a': '140.82.112.21'}}",,211,0.006050000,,,
210,"Nov 14, 2025 22:29:53.674231000 +06","Nov 14, 2025 16:29:53.674231000 UTC",1763137793.674231000,0.000000000,0.000001000,0.000001000,215.192308000,214,250,250,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:06,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",230,0x9d57,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x1abd,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,49085,49085,210,0x5c4b,2,28,"{'udp.time_relative': '0.006051000', 'udp.time_delta': '0.000001000'}",9a:63:81:80:00:01:00:02:00:01:00:00:11:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:11:67:69:74:68:75:62:75:73:65:72:63:6f:6e:74:65:6e:74:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:05:00:01:00:00:01:f1:00:1c:19:63:6f:70:69:6c:6f:74:2d:74:65:6c:65:6d:65:74:72:79:2d:73:65:72:76:69:63:65:c0:1e:c0:45:00:05:00:01:00:00:03:62:00:1c:12:67:6c:62:2d:64:62:35:32:63:32:63:66:38:62:65:35:34:34:06:67:69:74:68:75:62:c0:30:c0:80:00:06:00:01:00:00:00:a1:00:35:04:64:6e:73:31:03:70:30:38:05:6e:73:6f:6e:65:03:6e:65:74:00:0a:68:6f:73:74:6d:61:73:74:65:72:c0:9e:62:bb:b2:37:00:00:a8:c0:00:00:1c:20:00:12:75:00:00:00:0e:10,0x9a63,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,2,1,0,"{'copilot-telemetry.githubusercontent.com: type AAAA, class IN': {'dns.qry.name': 'copilot-telemetry.githubusercontent.com', 'dns.qry.name.len': '39', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'copilot-telemetry.githubusercontent.com: type CNAME, class IN, cname copilot-telemetry-service.githubusercontent.com': {'dns.resp.name': 'copilot-telemetry.githubusercontent.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '497', 'dns.resp.len': '28', 'dns.cname': 'copilot-telemetry-service.githubusercontent.com'}, 'copilot-telemetry-service.githubusercontent.com: type CNAME, class IN, cname glb-db52c2cf8be544.github.com': {'dns.resp.name': 'copilot-telemetry-service.githubusercontent.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '866', 'dns.resp.len': '28', 'dns.cname': 'glb-db52c2cf8be544.github.com'}}",,212,0.006038000,"{'github.com: type SOA, class IN, mname dns1.p08.nsone.net': {'dns.resp.name': 'github.com', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '161', 'dns.resp.len': '53', 'dns.soa.mname': 'dns1.p08.nsone.net', 'dns.soa.rname': 'hostmaster.nsone.net', 'dns.soa.serial_number': '1656468023', 'dns.soa.refresh_interval': '43200', 'dns.soa.retry_interval': '7200', 'dns.soa.expire_limit': '1209600', 'dns.soa.minimum_ttl': '3600'}}",,
210,"Nov 14, 2025 22:29:54.529920000 +06","Nov 14, 2025 16:29:54.529920000 UTC",1763137794.529920000,0.000000000,0.855689000,0.855689000,216.047997000,215,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x06c1,2,0,"{'udp.time_relative': '216.047997000', 'udp.time_delta': '4.004787000'}",e0:db:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:77:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xe0db,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoywa.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywa.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:29:54.621846000 +06","Nov 14, 2025 16:29:54.621846000 UTC",1763137794.621846000,0.000000000,0.091926000,0.091926000,216.139923000,216,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x858c,2,0,"{'udp.time_relative': '216.139923000', 'udp.time_delta': '0.091926000'}",c2:ac:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:76:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:c0:00,0xc2ac,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoyvy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoyvy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoyvy.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoyvy.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,209,4.187911000,,,
210,"Nov 14, 2025 22:29:58.625548000 +06","Nov 14, 2025 16:29:58.625548000 UTC",1763137798.625548000,0.000000000,4.003702000,4.003702000,220.143625000,217,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0xe091,2,0,"{'udp.time_relative': '220.143625000', 'udp.time_delta': '4.003702000'}",ff:0a:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:77:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xff0a,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoywi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:29:58.717637000 +06","Nov 14, 2025 16:29:58.717637000 UTC",1763137798.717637000,0.000000000,0.092089000,0.092089000,220.235714000,218,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x7f5c,2,0,"{'udp.time_relative': '220.235714000', 'udp.time_delta': '0.092089000'}",e0:db:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:77:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:c0:00,0xe0db,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoywa.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywa.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoywa.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoywa.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,215,4.187717000,,,
210,"Nov 14, 2025 22:30:02.721618000 +06","Nov 14, 2025 16:30:02.721618000 UTC",1763137802.721618000,0.000000000,4.003981000,4.003981000,224.239695000,219,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0xba63,2,0,"{'udp.time_relative': '224.239695000', 'udp.time_delta': '4.003981000'}",1d:39:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:77:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x1d39,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoywq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:30:02.813289000 +06","Nov 14, 2025 16:30:02.813289000 UTC",1763137802.813289000,0.000000000,0.091671000,0.091671000,224.331366000,220,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x592d,2,0,"{'udp.time_relative': '224.331366000', 'udp.time_delta': '0.091671000'}",ff:0a:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:77:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:c0:00,0xff0a,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoywi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoywi.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoywi.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,217,4.187741000,,,
210,"Nov 14, 2025 22:30:06.818043000 +06","Nov 14, 2025 16:30:06.818043000 UTC",1763137806.818043000,0.000000000,4.004754000,4.004754000,228.336120000,221,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x9434,2,0,"{'udp.time_relative': '228.336120000', 'udp.time_delta': '4.004754000'}",3b:68:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:77:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x3b68,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoywy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
210,"Nov 14, 2025 22:30:06.909716000 +06","Nov 14, 2025 16:30:06.909716000 UTC",1763137806.909716000,0.000000000,0.091673000,0.091673000,228.427793000,222,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x32ff,2,0,"{'udp.time_relative': '228.427793000', 'udp.time_delta': '0.091673000'}",1d:39:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:79:77:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:c0:00,0x1d39,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaoywq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoywq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaoywq.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaoywq.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,219,4.188098000,,,
210,"Nov 14, 2025 22:30:10.913736000 +06","Nov 14, 2025 16:30:10.913736000 UTC",1763137810.913736000,0.000000000,4.004020000,4.004020000,232.431813000,223,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x8e04,2,0,"{'udp.time_relative': '232.431813000', 'udp.time_delta': '4.004020000'}",59:97:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:79:78:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x5997,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaoyxa.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaoyxa.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,,,
